age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
52,Female,Health,1.4615911556801915,Telegram,60,5.957031261080271,3.1508736345646997,1.9352426729409904,9.0,8.021202599883999,1.5318251943664905,4,True,False,0,9,10.407728544230672,2.998042606871718
25,Female,IT,1.8223658600372687,Facebook,78,6.058580527593397,3.382968958747147,3.525498575235809,8.0,6.895432882987766,0.0,0,True,False,3,2,9.426452567432271,
34,Male,Education,0.8396429576822952,Twitter,64,7.314585676040311,3.83612936551787,4.003435868997789,3.0,8.778706060886247,,1,False,False,2,14,12.637126186838811,4.5938507600970935
31,Female,Unemployed,0.277197793093443,Instagram,65,3.170066773629254,3.6268546200048335,3.998854727643591,5.0,,1.524544310361847,4,False,True,0,3,10.943324595139012,3.689434472120044
61,Female,Education,2.3728706569020623,Twitter,68,3.642109323458589,5.041422748156897,4.081844387058443,8.0,5.449868631607565,1.444054549397931,9,False,True,5,7,7.028810516870983,
27,Female,Health,1.815279321763389,Instagram,61,3.9425502571526616,,6.645067352740271,1.0,,1.7686636891839178,4,False,False,0,3,0.0,7.362797260292468
38,Female,Finance,2.3037945685180827,Instagram,54,9.714612603374142,2.1334759518628257,1.3052192583455895,6.0,7.946804228196859,,10,False,False,0,29,8.782339744069578,0.1406677822976432
40,Female,Student,0.0,TikTok,53,7.79886353557534,7.662675504963121,7.9171061887227,10.0,6.020488350085645,2.073766321277793,4,False,False,2,6,6.490041278069732,7.852285442132425
54,Female,Education,1.8994933111900416,TikTok,60,8.50619140826137,5.814607494833084,5.259179896061016,2.0,6.679814621948868,2.141803396422889,9,False,False,2,0,6.292755471078969,5.457957410028591
29,Female,Finance,,Telegram,42,6.583260109188696,3.948257414136924,3.308308597486371,1.0,6.821449946043755,0.2256969127294187,3,False,False,2,12,2.732108903802549,1.4042339627017484
49,Male,Finance,3.5349669101020083,Telegram,67,6.805977388858496,5.136800571028553,5.1176666934914685,3.0,5.368367245925615,,7,False,False,0,24,31.495802849475616,6.716740053571815
45,Female,IT,,Instagram,50,7.51197667938209,7.414468745184783,6.088721792081378,1.0,6.942374252144986,0.9013461153325596,2,False,True,5,31,14.172357854878602,5.032357799017096
58,Female,IT,4.798851384475698,Twitter,61,8.495151098102248,8.978431634211786,8.35224498016727,5.0,4.376961404033143,0.8985588271182485,4,False,True,3,1,7.59972466712693,8.635959512589912
32,Male,Education,1.7421567168961305,TikTok,78,6.302728186983755,3.588002350784138,3.455563608754716,10.0,6.225235123669429,1.4233285365327202,9,False,False,2,28,18.183011749694938,3.631052885903297
60,Male,IT,0.7847041301582287,Facebook,62,7.984115235035038,4.668363097157057,5.173767233094638,8.0,,1.3108308160082691,10,False,False,0,15,7.411904747746183,5.032688015806952
21,Female,Student,1.450457286739054,Telegram,54,9.201203139184814,6.503854440956993,5.194762359708111,7.0,,0.5479278380031289,7,False,False,3,6,7.834044562072778,5.257094581483068
50,Male,IT,2.455367455247814,Telegram,50,2.0618244901120164,2.3372061998934384,,4.0,7.233379986524532,0.2751069737363208,7,False,False,2,24,8.555058390035377,2.2473023323049426
41,Female,IT,3.825379017091625,Telegram,53,4.767495988241088,4.8569984440747085,3.98194392525668,1.0,6.313234460782525,0.36334195197267,3,True,True,2,28,6.754798869048974,
57,Male,Unemployed,1.2556912566205964,Twitter,61,6.543510447669292,2.0152502230960447,2.0460080330909274,4.0,7.523661528796866,0.315005378100834,8,False,True,4,21,14.325060160271136,1.672329997708772
34,Female,Unemployed,2.141597163755088,TikTok,61,4.383828220850734,7.251568837602585,7.694153642073518,2.0,7.194991078496184,1.4999504014708591,7,False,False,1,4,0.0,7.578142399799761
45,Male,Student,,Telegram,54,8.234070775994875,4.9305065437589874,4.182904069669745,10.0,8.997764654125717,0.5693579093154232,4,False,False,0,9,7.680069046855278,2.8492583874010142
41,Male,Unemployed,2.774495594166265,Instagram,61,4.012384559612718,6.080809920632815,5.5098382297283415,9.0,7.198382576181447,1.768473448589345,3,True,False,2,1,11.886143751399734,
57,Male,Finance,3.061847271382075,Telegram,58,5.039347907599358,4.9892398080307245,5.42240926214353,2.0,,0.9520579077312866,3,True,False,1,24,12.810414329549632,3.2416851872681978
60,Female,Student,2.6267908453331548,Facebook,67,7.463563610129719,8.230070721371526,7.193873794641318,9.0,10.0,0.0102499264239548,3,False,False,2,13,11.616025735675628,7.311195490487147
45,Female,Unemployed,2.5658692165831143,Twitter,57,11.8519661223583,2.3950724382337296,1.4700135083990822,3.0,,0.4078339871963976,3,False,False,3,19,13.84220121910984,1.628215257022096
30,Female,Education,2.408532968596311,Telegram,52,7.817107036445297,7.951641784869394,6.903670253536963,2.0,7.356754134069044,1.845572039920055,10,False,False,1,4,5.794992569553088,7.621481179451928
18,Female,Health,0.4493704757206664,Twitter,68,4.979989661035978,2.57343300136238,2.767309022235161,1.0,7.32466983969165,1.1858648289287448,3,False,True,0,22,0.0,
50,Female,Unemployed,0.9637676517266112,Instagram,64,6.835629837344584,4.929914607538487,4.299575494883874,2.0,7.830433685410184,0.7466219673892467,0,False,True,4,6,1.7051721703336504,4.9167118910962095
30,Male,IT,3.440317442126233,Instagram,52,5.789848025442696,7.64985107542939,6.872018206377626,9.0,7.877000597681648,0.0,6,True,False,2,18,14.24028911064579,6.778740786047884
37,Female,Student,0.0,Twitter,49,4.896783868175995,4.566838821147147,4.324471529485687,3.0,5.719141114520164,1.1628586353280492,5,False,False,3,20,16.058182507067205,5.51451346865296
32,Male,Education,1.8176917910738732,Facebook,55,5.705633298964239,8.082175992617813,6.931995179185272,10.0,6.734013294115481,0.2343155704600416,6,False,False,5,16,21.02083683836547,7.053879204364181
23,Male,Student,,Facebook,61,6.013757771661296,2.559992068259507,1.7458497079704156,,,2.897086260455013,10,False,False,4,2,3.593284053665643,2.995672611104544
31,Male,Education,,Telegram,72,7.701342403187885,4.936354483407318,4.038306279898178,4.0,4.215205987050189,0.5217837644570876,7,False,False,3,13,4.82370004880631,
65,Male,Education,3.8394982672288407,Twitter,72,9.00822123097351,6.095379252123464,5.567947295370201,8.0,6.236386966799245,0.5610909964943724,10,True,False,4,4,15.742468870323735,5.8486555954662585
26,Male,IT,0.0,TikTok,66,3.856297657730692,7.371465080196279,6.597859770888021,10.0,6.31851688263515,1.342439188014754,8,True,False,3,7,0.0,6.131952830817213
37,Female,Student,1.799961300940203,TikTok,58,5.5197089921732445,8.914341302263715,8.659852056097906,5.0,5.691785067697134,0.942012901779588,1,False,False,3,26,11.926831459499386,8.113870766132408
47,Male,Education,2.5320575084750683,Instagram,72,8.531152929656956,2.0641344489134124,2.658519474761229,1.0,5.509574330777939,0.1838176531808157,10,False,False,0,6,2.9367631693661247,5.264672175737895
37,Female,Unemployed,4.4474806365148325,Facebook,63,5.494283448009651,6.669558172129713,5.856767605382965,6.0,7.786566026100143,1.1685413549612205,1,False,False,0,27,7.477544826016025,4.794476955308731
30,Male,Education,2.4532999753711584,TikTok,60,5.035072351818725,8.685372651794669,8.536084392414226,6.0,3.87105172459225,1.919399670531139,8,True,False,0,17,0.0,7.229812593223597
24,Male,Finance,2.995802712775629,Facebook,71,7.487406118223157,4.685501829965263,4.486701376165845,6.0,8.018853050331181,1.59064249051745,6,False,True,0,7,10.53726081104566,2.602394529600893
55,Male,Student,3.580309443568101,Instagram,55,5.752739474329347,8.324468334348337,8.079830670665938,6.0,6.630509332991559,1.0056779953851067,3,True,True,6,20,2.343665950569779,7.105713836281243
52,Male,Finance,3.0612970241812167,TikTok,56,6.409090448686333,8.157373643749473,7.554918515530698,9.0,9.073198275833532,1.2399102682901595,8,False,False,0,9,0.0,6.796540925905384
27,Female,Education,0.0,Instagram,59,5.629829579624786,7.489006868934426,,7.0,5.3190893650275415,0.8107221888862784,3,False,False,3,30,22.2169735572366,5.338994863847432
57,Female,Student,2.6539993784912506,Instagram,51,7.913065200293382,8.491557320347855,7.194573820411218,3.0,8.250378442940587,0.0439426227343779,1,True,False,1,0,28.34846773724201,6.3481183134802
34,Male,Unemployed,1.021940536033066,Telegram,65,6.677510372122673,6.352663024623411,5.570082690047206,7.0,6.473167680827875,1.656775157801495,10,True,False,2,16,11.73540167727908,4.605707673186146
25,Male,Student,4.119493154796375,Twitter,60,11.57667612604008,7.459248252460623,7.238776499055723,8.0,4.601441980067837,0.2529351432530845,5,False,True,5,26,19.4867788016232,6.615064554665731
43,Female,Health,0.961211532674474,TikTok,68,7.230927588758899,5.157940193957652,4.340478655025802,1.0,3.949006612357224,1.3524950566808969,5,False,False,2,20,22.166145372715167,3.869382413800528
43,Male,Education,3.2985532575299543,Instagram,84,7.878062798173939,8.541795328625588,7.147776629829055,6.0,6.7491748001148,0.0,4,False,False,3,23,0.0,8.366913545163923
41,Other,Education,4.293105340754945,TikTok,50,9.054517349262753,5.997429278865027,5.41790327375248,5.0,7.091037493943263,0.9465115706328204,7,False,False,1,27,10.182159831971363,2.7845264444431024
28,Male,Education,3.4160376409515028,Facebook,59,7.400169914389282,2.6959124455186325,3.231664546162078,2.0,7.464607537164282,1.1297117930176852,1,False,False,2,2,13.358252643292229,5.484966631322474
42,Female,Finance,4.0793327842938005,Telegram,65,5.587384581546474,2.8421964201056835,2.959384229736751,8.0,5.44238472782051,0.8402049114213819,4,False,False,1,23,3.782954948462371,3.1693471028497915
27,Male,Health,1.4029580879232095,Instagram,66,9.001592427664049,8.246952744399508,7.461365420238065,5.0,5.696568473513802,2.1279906220498024,1,True,True,2,12,2.269746922397575,6.217064705624661
39,Female,Education,5.889216816416653,Twitter,68,8.191745956764386,8.056476176197233,7.430630074700774,9.0,,0.9366756706610352,9,False,False,4,13,15.894740025605504,8.450908769445896
58,Male,Unemployed,,Twitter,55,6.887599657613095,6.031273387770261,5.5299450922221975,7.0,6.822051027944602,1.1130829941000466,1,False,False,2,7,2.3351707654380838,5.552296501279531
61,Male,Education,0.5829477816989317,Telegram,57,8.629580219040932,6.938454115601774,5.453253262441437,2.0,3.0,1.7979510374739407,2,False,False,3,6,6.147345311849358,4.791924861942921
44,Female,Education,0.0,TikTok,57,10.6563551736295,8.774314841267753,7.449117432735052,7.0,7.729816045576396,0.0077362918574327,4,True,False,2,8,14.240713010194842,6.15240273558166
19,Male,Health,3.653416486770984,Twitter,61,8.57100648463624,3.729021833275405,4.608323031591057,4.0,4.929451631700291,0.7363728170982904,4,False,True,2,21,14.977781921381172,5.068602616991106
45,Female,Education,4.906369903850857,Twitter,40,3.3771137293756706,,6.817297165602124,9.0,5.828204848765003,0.5825628139656027,6,True,False,0,25,27.51752642886855,6.544413078306899
61,Other,Education,2.9238544817305017,Facebook,64,8.269376034275123,2.4674929384658584,1.798956744164028,4.0,5.642473025428156,0.2131113756673192,5,False,True,1,20,8.006113157070025,1.2911891030191534
35,Male,Finance,1.9952667340091328,Facebook,64,6.439963621438031,3.065609728519326,3.128333919241724,10.0,6.414848978447891,0.0831588193310178,2,False,True,0,30,16.669636786134475,1.503203062296504
24,Female,Unemployed,5.085979866613271,TikTok,62,11.82947969681026,2.57058995660963,2.6789251066434017,1.0,,0.1024520077860572,6,False,False,3,25,0.7225193062516855,2.1917139194694486
46,Female,Health,3.553315841877144,TikTok,51,5.6110468628440495,3.415529072518249,3.5098364364478782,8.0,6.846716829716853,0.3007601149123163,2,False,False,1,15,8.682724005068184,4.362529724109422
25,Female,IT,,Telegram,77,5.033474666977735,3.8627687080496367,3.3009874763757105,4.0,7.565038864077427,1.5034191203906562,4,True,False,3,6,8.311956521014908,3.4572642926713004
47,Female,Student,2.880701759975799,Instagram,74,8.660360336793222,4.386146081471461,3.402868334437536,6.0,7.846546538910418,0.922268002914214,4,False,False,2,16,4.901309487933553,4.2211076114663415
62,Male,IT,1.5569410618945831,Twitter,62,8.234617804017898,6.719091762874557,7.090861796756172,2.0,5.142742367709989,0.6190825623166589,5,False,True,4,0,6.993211213271508,6.709287100661055
65,Male,Unemployed,2.806685752145619,Instagram,60,6.252821986592807,7.464949083731459,7.287005365170079,10.0,6.838040204136228,0.5772379940975771,9,False,False,1,5,0.0,6.546080614100236
34,Female,Education,5.665484224248045,TikTok,53,5.160363360401151,2.7357489906415347,2.472410269327104,7.0,8.159970591050765,0.8046998166490857,9,True,False,1,15,10.172898379522616,3.4877459281389696
53,Male,Unemployed,3.248049075307838,Instagram,49,7.853061812924215,8.367024435216612,7.541204579024888,3.0,6.089235368279259,1.4941285374238942,8,False,False,1,23,0.0,8.989027508470516
46,Male,Education,2.1988522134437565,Telegram,62,4.820086134238215,6.479305993095554,6.192349172160137,10.0,5.938663095362527,,3,False,False,2,1,17.15289420312681,5.7413682836416005
27,Female,Unemployed,0.8406602804337449,Facebook,44,8.582932313127301,3.715563387025166,3.0370416085547816,8.0,6.132155405384577,0.8757988151456929,4,True,False,2,7,8.989157944710358,1.1508157262726637
20,Female,Unemployed,5.516853216632756,TikTok,57,6.061989115343269,8.81322561088739,8.68956158890778,1.0,8.418365558099982,1.5167095040877825,0,False,True,3,2,11.470763752671058,9.576186593101005
18,Female,Finance,3.219740046844584,Twitter,58,4.903308963697675,6.625200914691026,5.46860613219066,8.0,6.04812318313972,1.2310384278042197,8,False,False,0,23,8.542964107700831,6.588702993849649
21,Male,Student,3.4923410484182438,Facebook,58,7.301189406919629,8.820943058220056,7.720668257276682,9.0,7.079706682458907,0.2273128168371557,4,False,False,3,8,4.392653827304804,7.730607149680015
18,Male,Unemployed,4.467221928604744,Facebook,66,3.452562305254881,3.172500530375462,3.367496058227037,9.0,6.170550016571257,0.8001991662345599,3,False,False,0,30,24.24140121604453,3.8348587971185135
48,Female,IT,1.7445148203129612,TikTok,60,7.7107632027344195,6.193302755304421,6.153962802381384,4.0,6.8111247608917855,0.8902437236486502,1,False,False,1,12,12.04039830146976,
23,Female,Student,3.694657623806651,Twitter,62,7.135734973989686,6.5453116208653,6.001202301623929,2.0,5.471956587147185,0.4123028732918176,6,False,False,3,5,4.363020094163037,5.237957802338943
42,Female,Unemployed,5.89997251012578,Twitter,65,8.361247724694987,7.159199401364291,5.766439887219078,5.0,4.643442243361909,0.0,8,True,True,2,18,20.2906055300245,6.221740123193151
43,Other,Unemployed,4.3259922600155845,Telegram,60,3.2072852440820867,,7.60156401563877,9.0,7.687872540880123,2.005729717508576,5,False,False,2,2,13.66581784574718,7.5679143836523775
23,Female,Finance,,TikTok,67,3.2411095853865075,7.496292321669326,6.345803247091472,,8.553939661136676,,9,False,True,3,13,9.594367842335284,8.506011062208659
33,Male,Health,3.553896341935494,TikTok,70,5.331031079044994,,8.205179353398709,4.0,5.489893081030514,1.4541395304389917,3,False,False,4,22,8.061846120782258,7.6895888574183875
44,Female,Finance,4.622893233086455,Telegram,59,9.131671811514586,6.30810425643759,5.1099222362894405,3.0,,0.8266897025942058,5,True,False,2,5,12.828791804317872,4.008949468854767
33,Male,Student,6.969997307686807,Twitter,57,4.930885723972241,6.551539999315083,6.29374944395177,5.0,6.702657997573417,0.7209439052977009,7,True,False,6,12,0.0,5.664009036794234
38,Male,Health,,Instagram,67,6.192870151002655,8.447048346845264,,10.0,5.627854527276874,0.9113417723309024,4,True,False,3,6,0.0,7.47652042398899
58,Male,Finance,2.091921200472546,Telegram,55,10.877779477127469,4.849423851975741,4.854099118754021,1.0,5.0089061931118,0.4391523008369798,8,False,True,1,30,0.0,4.953499076974582
43,Male,Education,1.1693537665319476,TikTok,47,9.88978177468618,7.3114682288577235,7.309363355498016,8.0,7.275411760458572,2.092730576182704,0,False,True,0,0,1.5182161187261762,6.901158088809456
45,Female,Education,4.275499425774854,TikTok,61,4.447608561452375,7.687133345985046,6.547225616623379,7.0,,1.6293030788065497,5,False,False,1,7,0.0,6.95527669610607
41,Female,Unemployed,,Telegram,63,9.972926807103969,6.990166511653716,5.585728011916519,6.0,5.720637508592997,,1,False,False,3,6,8.977888469348349,6.32495002788308
30,Male,Health,5.219192957267401,Twitter,60,6.436002058245568,5.887162698457862,5.18940483498787,7.0,5.52721980637928,0.7264732545492302,4,False,False,3,31,12.40027266816345,6.855275891106199
23,Female,Education,0.834565511112022,Twitter,63,4.19565388785891,5.137915032861707,3.668741398110953,7.0,6.0621875129054335,1.6725782275311003,4,False,False,2,13,17.00318885463063,3.4123962663936465
37,Female,Unemployed,2.824365471679485,Instagram,53,9.075530969745245,2.7370721516263443,2.5036877208209023,4.0,4.742449667521979,0.9161443015029596,0,True,True,2,1,7.00533271609222,3.444002467720818
55,Female,IT,6.294542896186927,TikTok,52,5.620191603403322,4.684013994622127,4.96305883450281,6.0,9.085067092993851,0.921261816625376,0,False,False,3,6,4.70768250467938,3.216735086618136
